name,param:col,param:device,param:group,param:predicate,param:return_mask,param:scale,param:tensor_cls,param:torch_compile,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[20-l_shipmode-eq-cuda-DictionaryEncoding-index-eager],l_shipmode,cuda,,eq,False,20,DictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,119994608,17143701,7,839962256,,,0.0023688049986958504,0.002570929005742073,0.0023978111934748582,2.2549710564343452e-05,0.0023907660506665707,2.158130519092083e-05,69;25,417.04701467792415,421,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[20-l_shipmode-eq-cuda-DictionaryEncoding-index-compile],l_shipmode,cuda,,eq,False,20,DictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,119994608,17143701,7,839962256,,,0.002375527983531356,0.00477016088552773,0.0024125957950451777,0.00011770986969918759,0.0024008958134800196,2.1789048332720995e-05,2;22,414.4913134863829,419,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[20-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-index-eager],l_shipmode,cuda,,eq,False,20,UnsortedDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,119994608,17143701,7,839962256,,,0.002433938905596733,0.005702350987121463,0.0024694313402207966,0.0001616159094650175,0.0024559299927204847,2.3608386982232332e-05,1;17,404.9515302217668,409,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[20-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-index-compile],l_shipmode,cuda,,eq,False,20,UnsortedDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,119994608,17143701,7,839962256,,,0.0024437368847429752,0.005873254034668207,0.0024792514992512615,0.00017025307019566564,0.0024640209740027785,2.1165586076676846e-05,1;20,403.3475427168247,408,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-CDictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,40,CDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,7,1680086030,,,0.0024919791612774134,0.0033787309657782316,0.0025152848949864916,4.929756193508514e-05,0.0025080989580601454,1.1950323823839426e-05,10;21,397.5692781335494,401,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-CDictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,40,CDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,7,1680086030,,,0.0025083499494940042,0.004716921132057905,0.0025337313204751018,0.00011144623175501216,0.002525116899050772,1.169322058558464e-05,5;17,394.6748386140995,398,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[50-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,50,UnsortedDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,300005811,300005811,7,2100040677,,,0.0025243498384952545,0.003965273965150118,0.002533825739366802,7.317788220610927e-05,0.0025283630238845944,2.564280293881893e-06,4;29,394.6601316986771,396,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[50-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,50,UnsortedDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,300005811,300005811,7,2100040677,,,0.0025330870412290096,0.0045895681250840425,0.0025436688980818548,0.00010326611067043917,0.002537734806537628,2.7852365747094154e-06,1;22,393.1329273059422,395,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[20-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-index-eager],l_shipmode,cuda,,eq,False,20,UnsortedCDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,119994608,17143701,7,839962256,,,0.0026466918643563986,0.0028250510804355145,0.0026763395314659687,2.6034429205914355e-05,0.002668853965587914,2.2638007067143917e-05,45;20,373.64466961045434,376,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[60-l_shipmode-eq-cuda-DictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,60,DictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,360011594,360011594,7,2520081158,,,0.002656049095094204,0.0055839151609689,0.002672882468392702,0.0001510033471058257,0.002663403982296586,4.39654104411602e-06,2;21,374.1279355995534,377,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[20-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-index-compile],l_shipmode,cuda,,eq,False,20,UnsortedCDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,119994608,17143701,7,839962256,,,0.00266123004257679,0.0028436060529202223,0.0026912788728520993,2.395112657284058e-05,0.0026849794667214155,2.0410167053341866e-05,52;28,371.5705607796207,374,1
