name,param:device,param:group,param:max_length,param:predicate,param:return_mask,param:selectivity,param:tensor_cls,param:torch_compile,param:total_count,param:unique_count,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,DictionaryEncoding,True,100000000,10000,0012,FilterScan,Eq,0,100000000,14998502,20,2000000000,,,0.002007729999604635,0.0022744750003766967,0.0020368608179570516,2.112589636301593e-05,0.0020318160004535457,1.9271999917691574e-05,73;23,490.9515619250749,489,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,prefix,False,0.15,DictionaryEncoding,True,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.0020127890002186177,0.0023818589997972595,0.0020453943420845142,2.48445562146244e-05,0.002039049000813975,2.247474958494422e-05,74;23,488.9032786611085,491,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,DictionaryEncoding,True,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.0020174180008325493,0.0038036860005377093,0.002049364402811732,8.524152025846443e-05,0.0020382780003274092,2.3798249912942993e-05,2;19,487.9561675942053,489,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-DictionaryEncoding-index-eager],cuda,,20,eq,False,0.15,DictionaryEncoding,False,100000000,10000,0012,FilterScan,Eq,0,100000000,14998502,20,2000000000,,,0.0020214649994159117,0.00220988300134195,0.0020486688864563836,1.9969771898665115e-05,0.002043848000539583,1.7351000678900164e-05,65;25,488.12182710975634,493,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-UnsortedDictionaryEncoding-index-eager],cuda,,20,prefix,False,0.15,UnsortedDictionaryEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.002030943000136176,0.0025184679998346837,0.0020557245358158497,2.744484348206045e-05,0.0020494880009209737,2.0734000827360433e-05,41;20,486.44649736747573,489,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-UnsortedDictionaryEncoding-index-eager],cuda,,20,eq,False,0.15,UnsortedDictionaryEncoding,False,100000000,10000,0012,FilterScan,Eq,0,100000000,14998502,20,2000000000,,,0.0020618609996745363,0.002290505999553716,0.0021054547929524503,4.463865538213795e-05,0.0020863339996139985,2.7722999220713973e-05,68;68,474.95676627552467,454,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-UnsortedCDictionaryEncoding-index-eager],cuda,,20,prefix,False,0.15,UnsortedCDictionaryEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.0020886830006929813,0.0033804040012910264,0.0021216302784561954,6.048781746928404e-05,0.0021140610006114002,1.913599953695666e-05,5;23,471.33565643098297,474,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-PlainEncoding-mask-compile],cuda,,20,eq,True,0.15,PlainEncoding,True,100000000,10000,0012,FilterScan,Eq,0,100000000,100000000,20,2000000000,,,0.0021085299995320383,0.0022620029994868673,0.002112571217820862,8.117942090418184e-06,0.0021117670003150124,1.6032504390750546e-06,6;33,473.3568229863085,473,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-DictionaryEncoding-index-eager],cuda,,20,lt,False,0.15,DictionaryEncoding,False,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.0021212439987721154,0.003838573000393808,0.002151590927368465,8.0767100034086e-05,0.00214255500031868,1.717750092211645e-05,4;26,464.77236322197393,468,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cpu-PlainEncoding-mask-eager],cpu,,20,prefix,True,0.15,PlainEncoding,False,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,1000000,20,20000000,,,0.0021526549990085186,0.01192942700072308,0.002214557794380226,0.00046562024321562427,0.002175868499762146,2.9065002308925614e-05,3;34,451.55741816160804,462,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-UnsortedDictionaryEncoding-index-eager],cuda,,20,lt,False,0.15,UnsortedDictionaryEncoding,False,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.0021570530007011257,0.00230208799985121,0.002182891787449283,2.016671080225957e-05,0.002176530000724597,1.9401499685045565e-05,77;31,458.1079125175067,461,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-CDictionaryEncoding-index-compile],cuda,,20,prefix,False,0.15,CDictionaryEncoding,True,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.0021575940008915495,0.0029937900017102947,0.00218807771867672,4.152320866868253e-05,0.0021820199999638135,2.100000074278796e-05,16;18,457.0221576063432,455,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cpu-CDictionaryEncoding-index-compile],cpu,,20,eq,False,0.15,CDictionaryEncoding,True,1000000,10000,0006,FilterScan,Eq,0,1000000,148502,20,20000000,,,0.0022456210008385824,0.034179615999164525,0.0024535921495987515,0.0015398801141248925,0.0023638900001969887,0.00011690199880831642,1;7,407.56569919884,428,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cuda-CDictionaryEncoding-mask-eager],cuda,,20,eq,True,0.15,CDictionaryEncoding,False,1000000,10000,0006,FilterScan,Eq,0,1000000,1000000,20,20000000,,,0.0022577539984922623,0.002461982001477736,0.0022996492477390844,2.4180231409342306e-05,0.002297424500284251,3.2044998988567386e-05,104;5,434.8489235839582,440,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cpu-UnsortedCDictionaryEncoding-index-eager],cpu,,20,lt,False,0.15,UnsortedCDictionaryEncoding,False,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,149628,20,20000000,,,0.0022671320002700668,0.006107668999902671,0.0025297855049619543,0.0002040118438466243,0.0025260579986934317,0.0001482364996263641,13;1,395.290429974631,396,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cuda-CDictionaryEncoding-index-eager],cuda,,20,eq,False,0.15,CDictionaryEncoding,False,1000000,10000,0006,FilterScan,Eq,0,1000000,148502,20,20000000,,,0.0023151929999585263,0.0030083980000199517,0.0023667831174080532,3.7870040628382435e-05,0.00236329399922397,3.325299985590391e-05,18;3,422.514421640431,426,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cpu-UnsortedCDictionaryEncoding-index-compile],cpu,,20,lt,False,0.15,UnsortedCDictionaryEncoding,True,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,149628,20,20000000,,,0.002318919998288038,0.005689104998964467,0.002560670208478394,0.00018600376443791137,0.002552954001657781,0.0001378244996885769,10;3,390.52276106817436,403,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-CDictionaryEncoding-mask-eager],cuda,,20,eq,True,0.15,CDictionaryEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,10000000,20,200000000,,,0.0023258729997905903,0.002541982999900938,0.002372442853773679,2.938861746324591e-05,0.002374634999796399,2.9133251246094005e-05,66;13,421.50646470129715,431,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cuda-CDictionaryEncoding-mask-compile],cuda,,20,eq,True,0.15,CDictionaryEncoding,True,1000000,10000,0006,FilterScan,Eq,0,1000000,1000000,20,20000000,,,0.0023679429996263934,0.003405361001568963,0.002421305698266923,6.842374734377495e-05,0.0024129989997163648,3.6266250390326604e-05,5;5,413.00030835253943,411,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cuda-CPlainEncoding-index-eager],cuda,,20,eq,False,0.15,CPlainEncoding,False,1000000,10000,0006,FilterScan,Eq,0,1000000,148502,20,20000000,,,0.0023763089993735775,0.00258153799950378,0.002427762259729701,2.031291403497544e-05,0.0024262839997390984,2.647500059538288e-05,115;2,411.90194632621757,412,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-CDictionaryEncoding-mask-compile],cuda,,20,eq,True,0.15,CDictionaryEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,10000000,20,200000000,,,0.00242271600109234,0.0026164039991272148,0.002465283873520743,1.786631726842316e-05,0.0024679830003151437,1.5459000678674784e-05,85;31,405.6327998332586,403,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cuda-CPlainEncoding-index-compile],cuda,,20,eq,False,0.15,CPlainEncoding,True,1000000,10000,0006,FilterScan,Eq,0,1000000,148502,20,20000000,,,0.002452663000440225,0.003940397000405937,0.002506782071861272,7.97304360253538e-05,0.002500950500689214,3.234149971831357e-05,15;17,398.9178043137613,404,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-eq-0.15-cuda-CDictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,CDictionaryEncoding,True,1000000,10000,0006,FilterScan,Eq,0,1000000,148502,20,20000000,,,0.0024754469995968975,0.002669274999789195,0.0025213401590504377,2.4248019793915807e-05,0.0025203224995493656,3.3434499528084416e-05,108;6,396.61447362049324,396,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cpu-PlainEncoding-mask-compile],cpu,,20,prefix,True,0.15,PlainEncoding,True,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,1000000,20,20000000,,,0.0024917279988585506,0.022659414998997818,0.0026636244937319298,0.0014196323800584859,0.0025078889993892517,1.0753250535344705e-05,6;40,375.4282941733007,399,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-CDictionaryEncoding-index-eager],cuda,,20,eq,False,0.15,CDictionaryEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.0024972779992822325,0.0026916570004686946,0.0025422223573132803,2.3111553996296746e-05,0.00254390700138174,2.1570248463831376e-05,77;7,393.3566224540795,403,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-UnsortedCDictionaryEncoding-mask-eager],cuda,,20,lt,True,0.15,UnsortedCDictionaryEncoding,False,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,100000000,20,2000000000,,,0.002513499000997399,0.0038279430009424686,0.002539407866522016,6.610536525085207e-05,0.002535360999900149,1.0369001302024117e-05,2;9,393.79258967548384,397,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cpu-PlainEncoding-index-eager],cpu,,20,prefix,False,0.15,PlainEncoding,False,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,149628,20,20000000,,,0.0025156039991998114,0.006431182999222074,0.0025710180452733766,0.000213207993135269,0.0025404409989278065,3.056500008824514e-05,8;39,388.95098454809556,375,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-CDictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,CDictionaryEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.0025855859985313145,0.0038660840000375174,0.0026328594933560296,6.875759633443335e-05,0.002627724999911152,1.4893500974721974e-05,10;32,379.8151790946235,379,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cpu-CDictionaryEncoding-index-compile],cpu,,20,lt,False,0.15,CDictionaryEncoding,True,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,149628,20,20000000,,,0.0026131079994229367,0.004617570999471354,0.002742055212774157,0.0001452635889442967,0.002719019999858574,0.00011640299817372579,12;4,364.6899578613126,343,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-UnsortedCDictionaryEncoding-index-eager],cuda,,20,eq,False,0.15,UnsortedCDictionaryEncoding,False,100000000,10000,0012,FilterScan,Eq,0,100000000,14998502,20,2000000000,,,0.0026935000005323673,0.0032694530000298982,0.0027366234672761077,4.026027042428485e-05,0.0027290179996271036,2.605900044727605e-05,21;14,365.41380718164635,366,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-PlainEncoding-index-compile],cuda,,20,prefix,False,0.15,PlainEncoding,True,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.0027021570003853412,0.002858443000150146,0.002731140964624749,1.8335439844584105e-05,0.002726362999965204,1.990274995478103e-05,72;12,366.1473402334607,367,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-prefix-0.15-cpu-PlainEncoding-index-compile],cpu,,20,prefix,False,0.15,PlainEncoding,True,1000000,10000,0008,FilterScan,Prefix,NGmE00,1000000,149628,20,20000000,,,0.0029008840010646963,0.0047792490004212596,0.0029386130501203233,0.00011464139910791885,0.002925971999502508,1.3753749954048544e-05,5;28,340.296589902864,339,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-CDictionaryEncoding-mask-eager],cuda,,20,eq,True,0.15,CDictionaryEncoding,False,100000000,10000,0012,FilterScan,Eq,0,100000000,100000000,20,2000000000,,,0.0029093100001773564,0.00314273299954948,0.002968564360265686,2.3087248019393527e-05,0.0029728209992754273,2.2881000404595397e-05,79;9,336.8631697479856,347,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-DictionaryEncoding-index-eager],cuda,,20,prefix,False,0.15,DictionaryEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.00291064300108701,0.0030398779999813996,0.00293880633922016,2.2533562458251977e-05,0.002931668000201171,2.286300150444731e-05,62;20,340.2742081553286,342,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cuda-CPlainEncoding-mask-compile],cuda,,20,lt,True,0.15,CPlainEncoding,True,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.002942713999800617,0.004051998001159518,0.002953982917460962,7.568560548110147e-05,0.0029470320005202666,1.717500708764419e-06,3;24,338.5259928515532,339,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-PlainEncoding-mask-eager],cuda,,20,eq,True,0.15,PlainEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,10000000,20,200000000,,,0.002942814000562066,0.003032593000170891,0.0029467051382679904,5.043772348828791e-06,0.0029461944996000966,1.5080004232004285e-06,11;26,339.3620851347816,340,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cuda-CPlainEncoding-mask-eager],cuda,,20,lt,True,0.15,CPlainEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.002954425001007621,0.003138475000014296,0.002967643427729859,3.262407600902994e-05,0.0029595249998237705,3.5442512853478547e-06,19;30,336.9677066509854,339,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-CDictionaryEncoding-mask-compile],cuda,,20,eq,True,0.15,CDictionaryEncoding,True,100000000,10000,0012,FilterScan,Eq,0,100000000,100000000,20,2000000000,,,0.003001825998580898,0.004552207999950042,0.0030431586097099017,8.676157198893528e-05,0.003037292999579222,2.4586998733866494e-05,3;8,328.60594147451553,328,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-PlainEncoding-index-eager],cuda,,20,eq,False,0.15,PlainEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.003042763000848936,0.0038909719987714197,0.003239406228612654,0.00032377419365959333,0.003075940999224258,1.4547998944181018e-05,53;61,308.6985482608866,258,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-CDictionaryEncoding-index-eager],cuda,,20,prefix,False,0.15,CDictionaryEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.0030515210000885418,0.0031734410003991798,0.0030766102729906774,1.8275056933944606e-05,0.003071518000069773,1.7561998902237974e-05,57;26,325.0330432745812,326,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-DictionaryEncoding-mask-eager],cpu,,20,eq,True,0.15,DictionaryEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,10000000,20,200000000,,,0.0032093990012072027,0.005492882000908139,0.0032891478819737294,0.000135035195494679,0.003274282000347739,4.951900064043002e-05,9;11,304.030112321957,305,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-PlainEncoding-index-compile],cuda,,20,eq,False,0.15,PlainEncoding,True,100000000,10000,0012,FilterScan,Eq,0,100000000,14998502,20,2000000000,,,0.003214911001123255,0.003341068999361596,0.003251105827878852,1.472208261699112e-05,0.0032473064993610024,1.2287999197724275e-05,50;19,307.58764953906126,308,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-CPlainEncoding-index-eager],cuda,,20,eq,False,0.15,CPlainEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.003253442000641371,0.003450006001003203,0.0032790166315372084,2.0192829739885445e-05,0.0032758404995547608,1.2999999853491317e-05,19;10,304.9694809053769,304,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cuda-CPlainEncoding-index-compile],cuda,,20,eq,False,0.15,CPlainEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.0032990590007102583,0.0037965229985275073,0.00333738341062099,3.341920156070404e-05,0.0033335099997202633,1.590899955772329e-05,13;8,299.6359353910521,302,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-DictionaryEncoding-mask-eager],cpu,,20,lt,True,0.15,DictionaryEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.0034428210001351545,0.004419585000505322,0.0035365304424525962,7.372067619464506e-05,0.003527663000568282,5.429399971035309e-05,30;14,282.76301201764755,278,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cuda-CDictionaryEncoding-mask-eager],cuda,,20,lt,True,0.15,CDictionaryEncoding,False,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,1000000,20,20000000,,,0.0034900419996120036,0.003939275000448106,0.003559621985869584,4.585303844833418e-05,0.003562409499863861,4.4088499635108747e-05,27;7,280.9287064664842,284,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e06-1e4-20-lt-0.15-cuda-CDictionaryEncoding-index-eager],cuda,,20,lt,False,0.15,CDictionaryEncoding,False,1000000,10000,0007,FilterScan,Lt,4SFm6se,1000000,149628,20,20000000,,,0.0035726999994949438,0.0037927670000499347,0.0036387852924432635,2.2375783313185584e-05,0.0036431820008147042,1.5092999092303216e-05,41;37,274.8169841393829,277,1
