name,param:device,param:group,param:max_length,param:predicate,param:return_mask,param:selectivity,param:tensor_cls,param:torch_compile,param:total_count,param:unique_count,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-PlainEncoding-mask-compile],cuda,,20,prefix,True,0.15,PlainEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.0022885220241732895,0.0023508009617216885,0.002291860130760048,3.694332558238526e-06,0.0022909180261194706,1.7630227375775576e-06,40;52,436.326801351691,435,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-CDictionaryEncoding-mask-compile],cuda,,20,eq,True,0.15,CDictionaryEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.0026781620108522475,0.003678479988593608,0.0027187605204799133,5.3972488274742156e-05,0.0027143809711560607,1.1186013580299914e-05,9;22,367.8146686577164,367,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-CDictionaryEncoding-index-compile],cuda,,20,prefix,False,0.15,CDictionaryEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.002988591033499688,0.00700020301155746,0.0030551024581830255,0.0003300676986269726,0.0030152170220389962,1.7312995623797178e-05,5;14,327.32126456889256,332,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-PlainEncoding-mask-compile],cuda,,20,eq,True,0.15,PlainEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.0030615099822171032,0.005013393005356193,0.0030799387104986408,0.00015539941963844223,0.003064470016397536,2.343964297324419e-06,3;25,324.6817855794606,326,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-PlainEncoding-index-compile],cuda,,20,prefix,False,0.15,PlainEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.0034121740027330816,0.0035235259565524757,0.0034399001474677876,2.1625098672783215e-05,0.0034323440049774945,2.198948641307652e-05,51;18,290.70611271554776,291,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-CDictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,CDictionaryEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.0038136859657242894,0.008165123988874257,0.003918719984674032,0.00038523130416184614,0.003874121990520507,4.144897684454918e-05,3;13,255.18536764835525,258,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-CDictionaryEncoding-mask-compile],cuda,,20,lt,True,0.15,CDictionaryEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.004101993981748819,0.007317695999518037,0.004144609655941541,0.0002071380789757672,0.00412614899687469,1.5038720448501408e-05,2;12,241.27724514815074,243,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-PlainEncoding-index-compile],cuda,,20,eq,False,0.15,PlainEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.004178759001661092,0.00480197201250121,0.004203403224915124,4.161653864089236e-05,0.004196944006253034,1.2540724128484726e-05,6;21,237.90246771297848,237,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-CDictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,CDictionaryEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.005222500010859221,0.007725640025455505,0.005309370056248123,0.00023502788718845043,0.005284542479785159,2.1931948140263557e-05,2;17,188.34626130894557,190,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-PlainEncoding-mask-compile],cuda,,20,lt,True,0.15,PlainEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.005779126950073987,0.005849679990205914,0.005783558609852342,8.056484100313146e-06,0.0057812799932435155,2.705011866055429e-06,13;15,172.90392774726817,173,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-PlainEncoding-index-compile],cuda,,20,lt,False,0.15,PlainEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.006897708051837981,0.007026502978987992,0.006927254388574511,2.4084180379033157e-05,0.006918878993019462,2.311423304490745e-05,27;12,144.35733754044796,145,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-CPlainEncoding-index-compile],cuda,,20,prefix,False,0.15,CPlainEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.012141768995206803,0.013616608979646116,0.012311105242599341,0.0003196915891209042,0.01222264301031828,5.6717777624726295e-05,6;7,81.22747554295638,83,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-CPlainEncoding-index-compile],cuda,,20,eq,False,0.15,CPlainEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.01915769197512418,0.021085069980472326,0.019299026721438288,0.0003462480451437479,0.019227665034122765,6.75054470775649e-05,2;2,51.81608453286154,53,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-CPlainEncoding-index-compile],cuda,,20,lt,False,0.15,CPlainEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.03297251800540835,0.03490984300151467,0.03320536993241178,0.0003319924956474924,0.033165482978802174,0.00012120023893658072,1;1,30.11561087966978,31,1
